INDEX,DATE,YEAR,MONTH,ACP1,ACP2,ACP3,ACP4,ACP5,ACP6,ACP7,ACP8,ACP9,ACP10,ACP11,ACP12,ACP13,ACP14,ACP15,ACP16,ACP17,ACP18,ACP19,ACP20,ACP21,ACP22,ACP23,ACP24,ACP25
291,201603,2016,03,7258.064516,3195.56129,2333.670968,0,0,0,0,156.25,1335.685484,3286.290323,6391.130645,3820.559677,5771.164516,0,0,0,70.56451613,3371.979032,1053.427419,1552.419355,3800.403226,3583.669355,257.0564516,45.36290323,3160.279032
292,201604,2016,04,21551.72069,3706.896552,6034.482759,4886.85,3976.293103,4331.896552,9148.708621,8372.846552,16998.92759,7004.313793,4881.465517,8906.244828,12429.95517,635.7758621,2171.334483,668.1034483,2004.310345,7198.277586,867.4568966,705.8189655,1314.655172,7117.455172,4924.572414,3146.551724,3071.118966
293,201605,2016,05,19889.11613,4037.298387,2686.491935,6421.370968,8739.917742,6028.227419,11381.03871,5332.66129,9611.893548,5110.882258,1784.274194,5025.201613,10060.48548,2852.822581,5005.040323,4133.064516,5856.85,3180.445161,2993.95,3044.354839,5640.127419,17716.72419,9647.180645,3346.774194,1814.516129
294,201606,2016,06,4735.987931,2192.887931,2354.525862,4094.827586,4870.689655,6352.374138,6503.231034,4762.931034,6810.344828,4617.455172,1815.732759,2332.974138,8723.055172,1519.396552,3448.275862,5301.724138,1147.62931,11417.03276,2979.525862,1864.224138,4606.681034,20016.16379,3593.75,2063.577586,926.7241379
295,201607,2016,07,9969.753226,801.4112903,2111.895161,5156.25,4238.912903,2898.187097,4188.508065,1985.887097,6784.272581,5836.696774,1174.395161,1577.620968,5836.691935,1970.766129,418.3467742,2893.145161,6970.764516,13296.37903,1955.645161,1305.443548,2787.298387,14546.37258,5080.640323,4304.433871,388.1048387
296,201608,2016,08,10509.06935,1814.516129,2888.104839,6648.185484,4460.685484,4526.206452,7872.985484,4102.822581,12590.71774,6673.382258,9324.6,3281.25,13760.08065,1592.741935,1552.419355,2862.903226,7560.482258,6648.187097,2182.459677,2837.701613,4037.296774,11441.52742,4773.183871,2938.508065,2696.572581
297,201609,2016,09,18317.715,2598.953333,1588.541667,6609.378333,1854.166667,7234.375,7130.206667,4234.375,16296.88,5364.588333,10088.53833,3281.25,13244.79333,1812.5,1093.75,1880.208333,3479.168333,6598.96,2510.416667,2328.125,6385.413333,13734.37167,7057.296667,3963.541667,1317.708333
298,201610,2016,10,14421.88333,7828.121667,4489.583333,9255.198333,4609.375,3453.125,7489.586667,3432.291667,22197.92333,8182.305,18244.79,6114.586667,24885.41833,1307.291667,1765.626667,6578.126667,1854.166667,3484.371667,2130.208333,2682.291667,8255.213333,19255.215,6567.71,6145.831667,2317.708333
299,201611,2016,11,38359.39,15624.99167,2531.25,11770.83167,7489.583333,3005.208333,13151.04333,4432.291667,9635.415,4895.83,10770.83333,5442.703333,18130.20667,1083.333333,760.4166667,4140.626667,343.75,14713.545,3052.083333,3718.75,7171.873333,9130.21,2473.958333,3854.163333,6390.621667
300,201612,2016,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,201701,2017,01,0,5.208333333,208.3333333,0,4760.415,62.5,2130.203333,3208.333333,8869.79,0,0,0,0,0,15.625,0,10317.7,5.208333333,0,0,0,0,0,0,0
302,201702,2017,02,0,0,193.9655172,113.1465517,0,21.55172414,140.0862069,129.3103448,5.387931034,0,0,0,0,75.43103448,0,0,21282.32586,0,0,0,0,0,0,0,0
303,201703,2017,03,1774.191935,3482.864516,4087.701613,10.08064516,0,206.6532258,0,493.9516129,4521.167742,30.24193548,1028.225806,0,0,0,15.12096774,0,16098.7871,0,0,0,0,115.9274194,0,0,25.2016129
304,201704,2017,04,24770.835,10729.175,7385.411667,4770.83,453.125,437.5016667,2817.708333,2880.208333,15119.79167,4015.626667,2817.706667,4515.626667,4651.04,1380.208333,3671.875,244.7916667,10390.62833,802.0833333,1067.708333,744.7916667,2494.79,161.4583333,20.83333333,0,2567.71
305,201705,2017,05,26123.98871,5650.2,5554.433871,5070.564516,1980.846774,7384.072581,6300.401613,4989.919355,10957.65968,9753.029032,5257.053226,4873.990323,14707.66452,2620.969355,6945.562903,3795.364516,5655.243548,4803.425806,3301.41129,2258.064516,5010.080645,9788.314516,12273.17581,5509.072581,7716.737097
306,201706,2017,06,18421.86833,3859.373333,3593.75,7343.743333,1661.458333,4104.165,9994.793333,3901.041667,12630.19667,8552.081667,3921.873333,3489.583333,8416.668333,1244.791667,1489.585,2166.666667,1395.835,4255.206667,1369.791667,828.125,2229.166667,7078.121667,7057.29,2916.666667,906.25
307,201707,2017,07,14390.1129,2484.879032,2353.830645,2474.796774,2389.112903,5725.808065,9400.204839,3165.320968,11068.55,7928.427419,3326.612903,2449.598387,9717.741935,1441.532258,1809.475806,1633.064516,393.1451613,2958.667742,519.1532258,453.6290323,831.6532258,2837.701613,2419.354839,1265.120968,680.4435484
308,201708,2017,08,19763.09839,2308.467742,2162.298387,3064.516129,3881.048387,4218.75,5932.46129,982.8629032,11416.33548,5735.887097,388.1048387,2968.75,9485.887097,866.9354839,1103.830645,2459.677419,584.6774194,9097.780645,100.8064516,25.2016129,105.8467742,3034.274194,786.2903226,493.9516129,1562.5
309,201709,2017,09,22515.61833,2421.875,2458.331667,4927.085,2093.75,6260.413333,4604.166667,4250,10114.58167,1130.208333,869.7916667,3515.625,11526.035,6364.583333,7119.786667,4427.085,2401.04,2109.375,562.5,93.75,5.208333333,6760.416667,1364.583333,442.7083333,1979.165
310,201710,2017,10,23331.65645,1360.887097,9112.9,8760.079032,2938.508065,5544.354839,7016.129032,4133.064516,11335.68226,5418.343548,6068.548387,4395.16129,17797.38065,9737.896774,7565.524194,5297.379032,972.7822581,9405.241935,2318.548387,514.1129032,272.1774194,22011.0871,9868.954839,4742.943548,5191.532258
311,201711,2017,11,19575.88571,1216.517857,4944.2,8147.328571,5479.910714,16249.98929,13158.48571,5792.410714,12209.825,13627.22857,25758.92857,1506.696429,25189.74286,10446.425,10703.12143,4408.482143,7712.067857,6875,1484.375,78.125,625,17812.49643,12343.76071,13939.73571,8158.485714
312,201712,2017,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
